AL, 03, 2019072212,   , BEST,   0, 246N,  774W,  25, 1013, TD,   0,    ,    0,    0,    0,    0, 1016,  100,  50,   0,   0,   L,   0,    ,   0,   0,     INVEST, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
AL, 03, 2019072218,   , BEST,   0, 250N,  784W,  25, 1013, TD,   0,    ,    0,    0,    0,    0, 1016,  100,  50,  35,   0,   L,   0,    ,   0,   0,      THREE, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, TRANSITIONED, alA42019 to al032019, 
AL, 03, 2019072300,   , BEST,   0, 257N,  793W,  25, 1013, TD,   0,    ,    0,    0,    0,    0, 1016,  120,  50,  35,   0,   L,   0,    ,   0,   0,      THREE, S,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
AL, 03, 2019072306,   , BEST,   0, 269N,  796W,  30, 1013, TD,   0,    ,    0,    0,    0,    0, 1016,  120,  50,  40,   0,   L,   0,    ,   0,   0,      THREE, M,  0,    ,    0,    0,    0,    0, genesis-num, 007, 
