-83.310503011406027,30.636444747569932,112.488192948512733
-83.310297653411396,30.636432647121744,112.487835632637143
-83.310297073385328,30.636432612944528,112.48783462215215
-83.257265177248513,30.633307778355416,112.395605525933206
-83.188436029581908,30.629252110742303,112.27603751514107
-83.175455712098938,30.628473256258641,112.253450527787209
-83.164353441771809,30.627924374486778,112.234596352092922
-83.157214267514647,30.627533452507915,112.222325425595045
-83.137659582866789,30.626376029810288,112.188382604159415
-82.879816472118094,30.61111454094797,111.741971216164529
-82.87829643516217,30.611056556136468,111.739471671171486
-82.699935052120651,30.600305543699985,111.431168682873249
-82.699651044902197,30.600266548015494,111.430592458695173
-82.690571769296895,30.599768352413751,111.415119393728673
-82.690303815490381,30.599753649323368,111.414662780240178
-82.585032155350675,30.593831580643425,111.234880045987666
-82.570266865413714,30.593000957484335,111.209692726843059
-82.566505771524362,30.592658005363145,111.202760465443134
-82.554188468617966,30.591970139151851,111.181775812990963
-82.546084268025012,30.591397233516005,111.167497532442212
-82.53726205120023,30.590921328421331,111.152538805268705
-82.525927771711608,30.590225454786939,111.132991621270776
-82.460818976693503,30.58632402740232,111.021163248457015
-82.460571160413778,30.586309177836775,111.020737871527672
-82.419941521617503,30.583782693690022,110.950661666691303
-82.375869068370406,30.581042123695177,110.874707855284214
-82.288365903948815,30.575497104732211,110.723683188669384
-82.259122179642631,30.573598434640058,110.673086105845869
-82.25086297336243,30.572902536206982,110.658171060495079
-82.215868478999695,30.569048940083423,110.591426895931363
-82.21540607798822,30.568998020450636,110.590545219369233
-82.213350323808754,30.501601594982521,110.321251582354307
-82.207059713105608,30.457552972514154,110.137706762179732
-82.211310493762383,30.426637574687305,110.021537053398788
-82.205170104301644,30.403378853655198,109.920309241861105
-82.190601493117967,30.37826329718402,109.799232438206673
-82.17252588880018,30.361920303705777,109.707741217687726
-82.166209717804705,30.360086450040544,109.691154856234789
-82.125851834463134,30.368615312392311,109.665570900775492
-82.051083989399942,30.364390117301998,109.538836907595396
-82.05104567961682,30.364542395929494,109.539385247044265
-82.01711856821278,30.49940024358569,110.024159788154066
-82.018005818317945,30.521402075408609,110.112505382858217
-82.006492999587138,30.565536837404071,110.270098590292037
-82.01430652392672,30.597705081098827,110.408580132760108
-82.038626504848224,30.635308910478482,110.592563797719777
-82.050419020563112,30.657332658866491,110.696658231317997
-82.051450265343263,30.67830154748971,110.780781942419708
-82.024231718224513,30.784017206438048,111.156791561283171
-82.000854219028611,30.790378056290606,111.147608275525272
-81.907030300669348,30.824205018839063,111.143530903384089
-81.869623083532048,30.794784854302506,110.973466532304883
