lon,lat,alt
-97.203171709535567,27.616933484360292,124.92726516444236
-97.223218054843798,27.578392158585121,124.812444591894746
-97.27739636780511,27.474228347457522,124.501462893560529
-97.305775123230006,27.409820952647515,124.298448069021106
-97.327827816292981,27.349702363765608,124.099718631245196
-97.348742154070635,27.280057316303001,123.859769927337766
-97.35170231743642,27.270199930518473,123.825767979025841
-97.364704878916896,27.212464291774634,123.617722084745765
-97.372244442847801,27.163267191679161,123.433061805553734
-97.378303854742342,27.103125769392079,123.200622170232236
-97.380432280151965,27.050103956336589,122.988907311111689
-97.37966363102592,26.994988299554606,122.762499015778303
-97.372031538719554,26.911822409207986,122.407177097164094
-97.366025995699076,26.87381176972502,122.239440268836915
-97.352712036388411,26.8107267207508,121.953931405209005
-97.334325885984569,26.738606270474161,121.620559461414814
-97.301986161155071,26.637508714668154,121.138933589681983
-97.289180385647626,26.602477201402596,120.968523757532239
-97.276413914188979,26.567553207033939,120.798482655547559
-97.27068668363556,26.55618495166118,120.739933338016272
-97.231136625151734,26.435715655759012,120.161066675558686
-97.225019901297983,26.41363975025326,120.057070659473538
-97.195934581182868,26.308667732743711,119.56173081509769
-97.187133987289215,26.269260221355911,119.37969166226685
-97.174553936851936,26.194475910300447,119.04201780166477
-97.16275858831861,26.090873363061387,118.584457998163998
-97.155558190556263,26.069010668758306,118.478220989927649
-97.162749643599653,26.069809596696775,118.49609549716115
-97.171129875830019,26.080021977906288,118.55585777759552
-97.173069376751457,26.104689191971453,118.663193267770112
-97.180820129462063,26.148366777630571,118.86178294941783
-97.180034840646414,26.179266014440419,118.989480137825012
-97.185272816546799,26.216449776009444,119.155475717037916
-97.195748592795439,26.273796553505932,119.415987471118569
-97.216176031964352,26.355757888324156,119.7986118523404
-97.228222797360658,26.387704437573891,119.955756795592606
-97.241578829196683,26.408129234324267,120.067555786110461
-97.242141446563238,26.413652074500288,120.091630989685655
-97.244459805626605,26.436409860520723,120.190798037685454
-97.24891198941377,26.458405886383908,120.291042669676244
-97.255459117021573,26.473331730261012,120.366136799566448
-97.263839369590571,26.485115261676267,120.431872868910432
-97.277719373976808,26.523870095821078,120.62037733849138
-97.293694047414576,26.530154542958122,120.67858065944165
-97.312025866147167,26.558696893477773,120.833605512976646
-97.309407252831136,26.57336095928725,120.888956643640995
-97.309931060189044,26.578859970323887,120.912740951403975
-97.318311416771792,26.599808528800473,121.016176993027329
-97.319754443499903,26.6024057070771,121.029810983687639
-97.326167931069961,26.613948785383002,121.090396394953132
-97.339786020310484,26.649561338169804,121.264779537916183
-97.337691197746011,26.668153268366655,121.337216024287045
-97.347119221072219,26.702718438398794,121.49860699288547
-97.36440332084679,26.712668879258036,121.57437985856086
-97.371736071629797,26.726023564888692,121.644108222797513
-97.372259966988878,26.738330894291114,121.695794361643493
-97.368855597816903,26.742520650887887,121.70617158152163
-97.365451372016466,26.761112588862265,121.775762047618628
-97.365945080586414,26.769246780644973,121.810188661329448
-97.37016537182464,26.776824024681904,121.849820303730667
-97.371736716246829,26.783632318147816,121.880953799001873
-97.369641854672963,26.797772670212019,121.9348129555583
-97.3743558220159,26.810603666263571,121.996977319009602
-97.388759278188544,26.822910858992177,122.076471985317767
-97.384831720865876,26.877639218576842,122.29294641315937
-97.386926916618748,26.890993949538341,122.351860165596008
-97.392950261653013,26.904086795471162,122.417580788955092
-97.390855753821569,26.948078956798867,122.593336162157357
-97.391642606547066,27.054393311245914,123.028907828964293
-97.391119023311191,27.069319226815118,123.08868052996695
-97.387714791073478,27.085292593369445,123.146908947266638
-97.388762377078322,27.09262460803717,123.178868222050369
-97.391904963660309,27.096290591109863,123.200103411450982
-97.391381930422128,27.158612814248812,123.452545632608235
-97.378812252714567,27.201557654493666,123.601746681146324
-97.381169197957632,27.204961787843967,123.620290641672909
-97.387978073564753,27.206794730789806,123.641386077739298
-97.383526408530656,27.231147579199579,123.731255702674389
-97.376194066115048,27.252358143967278,123.802550530992448
-97.374623104716207,27.278543968073667,123.905498964712024
-97.37416578223872,27.280163595850368,123.911142118275166
-97.368338276275409,27.30080196655954,123.983027149923146
-97.365981416524974,27.304729858856387,123.99420350510627
-97.361267619500609,27.306824766682031,123.993238885886967
-97.358910750562089,27.309967086974517,124.0012346515432
-97.363624792749107,27.328820822766932,124.08695350214839
-97.368076797887355,27.335367240322338,124.122345104813576
-97.363101416640475,27.362076808091256,124.220347554422915
-97.34791280713722,27.392452492782859,124.3126335227862
-97.337437804122573,27.404498065343834,124.340298943221569
-97.332462236792239,27.414448720005932,124.370502902194858
-97.330891027254793,27.420209617270345,124.390604449436069
-97.332200497688973,27.427541631854531,124.422802138142288
-97.331153091032775,27.436444817921032,124.456615478731692
-97.318583268900866,27.465773043975886,124.5497060213238
-97.295014585813831,27.499291106619193,124.637607228010893
-97.284277845504334,27.523644016884838,124.714175050146878
-97.267779752119438,27.544592822958517,124.7654969682917
-97.25913792130639,27.558471392819598,124.804047572426498
-97.263066178065927,27.565541526465438,124.840305793099105
-97.261756830152578,27.569469415282757,124.853478020057082
-97.253376841256468,27.580729393646404,124.881998456083238
-97.249183392330607,27.583442651850582,124.884531718678772
-97.248924946522649,27.583609872251266,124.884687848389149
-97.238188116901512,27.600368899307416,124.930579513311386
-97.242378222666275,27.604558588899874,124.95575906150043
-97.243949548897476,27.609533890662714,124.978866868652403
-97.23268906516121,27.634410510079448,125.056240879930556
-97.223261447615513,27.634934316290323,125.039547385647893
-97.22038074468216,27.63231576141732,125.023299469612539
-97.21540506537535,27.63362509800595,125.018634354695678
-97.202049478946577,27.6522171580357,125.06659203581512
-97.198645222469395,27.666619390316214,125.1175527414307
-97.198907270476852,27.680497873352355,125.17369594052434
-97.204780932826651,27.686603949865642,125.2098602745682
-97.204395621404217,27.690071868515254,125.22298494912684
-97.191312957988728,27.694900150673107,125.216268137097359
-97.171934261326726,27.722395443104276,125.287777077406645
-97.167482475823789,27.734440969235376,125.327122330665588
-97.16250679600779,27.736143077082353,125.324031200259924
-97.154912302583128,27.735357573835138,125.305776404216886
-97.148627237989203,27.737452498012505,125.301653997041285
-97.132129079017801,27.753687865405251,125.333786456845701
-97.129248467151427,27.757877622402891,125.344814786687493
-97.128986634188678,27.762067359763375,125.361049104481936
-97.104632261257422,27.791133856896451,125.428823970258236
-97.103584859224242,27.8002989043285,125.463360618799925
-97.10018056363873,27.810511404114283,125.497388456016779
-97.094157418714204,27.816534208844029,125.509474231861532
-97.093895602288583,27.821247656416315,125.527774577960372
-97.100180735962908,27.824913612076379,125.554896086454391
-97.127416070382964,27.821771054251521,125.596467042341828
-97.131606146366835,27.822556592154779,125.607930366881192
-97.135796259234624,27.82727000770695,125.635071892291307
-97.133701251038644,27.829364877360554,125.639268947765231
-97.058018497711643,27.844356982557368,125.54877570644021
-97.057128688041843,27.845467022340451,125.551439137198031
-97.044531939083939,27.861181498292243,125.589135541580617
-97.014940241434473,27.908839968861347,125.720430923625827
-97.019261296208029,27.913553378623131,125.747775283642113
-97.017690087811317,27.919314255336577,125.767606412060559
-96.987050725777934,27.956105632685432,125.853350968100131
-96.979194637572846,27.978494591363798,125.926852214150131
-96.980111229816174,27.980327593109838,125.935956590808928
-96.982206263284581,27.980327573219913,125.940105576999485
-96.987312875143729,27.978232656745721,125.941888950765133
-96.987967622596869,27.98281517029854,125.961407403461635
-96.979587761531505,28.003763914886452,126.028083387762308
-96.96911283047578,28.022094099249678,126.08017042838037
-96.968065317679418,28.022421424179178,126.079397182911634
-96.966493959779072,28.0153512659837,126.048201936297119
-96.963875164466799,28.014434786877079,126.039377409033477
-96.95392382207163,28.018493685022765,126.035807259380817
-96.948293550690224,28.028575285104829,126.064711147919297
-96.933759390394329,28.03747860583556,126.071314350701869
-96.927736279385144,28.045465341755268,126.091111884452403
-96.93087892109196,28.053451990604305,126.12903041485697
-96.928391144403363,28.059343827398081,126.147493716329336
-96.907310133378644,28.078197825130008,126.180619492195547
-96.892252112242929,28.078852612334622,126.153456715866923
-96.887538386136868,28.086446549897929,126.174263412132859
-96.889633446644964,28.088672327036324,126.187230288982391
-96.890419240782933,28.101503379304372,126.239658523350954
-96.888193479753809,28.119178841073033,126.305314969271421
-96.880730108839302,28.133450178959418,126.347111411392689
-96.876278193525181,28.135283234702808,126.345580323599279
-96.872088110103604,28.133319335033473,126.329527738504112
-96.865933898072399,28.128344084097726,126.29766724538058
-96.858470226607082,28.117607963324769,126.240389703772962
-96.846685600664273,28.110930686560227,126.190656512975693
-96.831335210883651,28.11389104302744,126.172088889405131
-100.001841577378926,34.748104362094317,156.017310922034085
-100.00184157556599,34.74800136749603,156.016983198001981
-100.001838319368488,34.562162137195159,155.423899317160249
-99.999309981900979,34.563138142034738,155.422163039445877
-99.956023788849407,34.579847752473512,155.392463969066739
-99.94717664551014,34.580925801304389,155.378921065479517
-99.924667150490649,34.576205318448693,155.320586083456874
-99.886296965884924,34.548608229348481,155.158522658981383
-99.875857602811351,34.538750873034317,155.106883643195033
-99.873811478329728,34.533752160790741,155.086927856318653
-99.866376184074838,34.524674727697885,155.043540046550333
-99.847852956583111,34.506702980794607,154.950308974832296
-99.79513567737186,34.455555220042164,154.684754565358162
-99.768684786947361,34.432164768663739,154.558708811178803
-99.696418558483202,34.379999380448119,154.251880710013211
-99.665395907496844,34.375346993416052,154.177341733127832
-99.618240068337045,34.377058460740543,154.092427127063274
-99.581507101037161,34.418318717005093,154.155168843455613
-99.575814024002383,34.41994669847255,154.149514879100025
-99.516830866561662,34.415999604203236,154.023853534832597
-99.501320498540281,34.411275036709782,153.978923126123846
-99.475606211765296,34.399719843082373,153.892414231784642
-99.454921281906081,34.390424684586229,153.822817320935428
-99.442203795372748,34.375792606735125,153.751202896237373
-99.408611147377954,34.374275083030049,153.682047120295465
-99.400078044651366,34.377502013390625,153.676165194250643
-99.358156406109757,34.443811012934262,153.810275354422629
-99.262761970520529,34.405169173094819,153.50336317718029
-99.212861920120787,34.339571218327528,153.195773495361209
-99.212834571780306,34.339362614926799,153.195045125670731
-99.211162667243457,34.326609922147384,153.150508440099657
-99.213038515055729,34.315645478783779,153.118527089245617
-99.213086145368621,34.293908625905182,153.048082038760185
-99.19232645058905,34.21693193835803,152.758240436203778
-99.158549689794739,34.209095748430904,152.668213849887252
-99.120638888499855,34.203429491806745,152.577373533509672
-99.061777843335264,34.206444020634954,152.474873818457127
-98.968175036489171,34.202869303065476,152.284781456924975
-98.953958819292936,34.197306215621929,152.239554676227272
-98.921472855064536,34.184593814100872,152.136199034750462
-98.859848193624345,34.154420127760879,151.920313115231693
-98.766997179138386,34.138066072874679,151.690169136971235
-98.701607945744087,34.137685852731892,151.564628543332219
-98.667249562630872,34.153307426146846,151.550498372875154
-98.653772467391448,34.162719085474478,151.555710058659315
-98.639000210639267,34.1639741907358,151.531777873635292
-98.611536313051914,34.162729544471844,151.475590049289167
-98.60121347073256,34.162261719832749,151.454475206322968
-98.57877985573468,34.150791585831591,151.374367417767644
-98.555140151489198,34.135352675395751,151.278954909183085
-98.505603192618977,34.074067488347445,150.98394601047039
-98.476486508388859,34.065966253469568,150.902118431404233
-98.435189598191982,34.097812520336959,150.928462364710867
-98.401914060690686,34.123473076694552,150.949688331224024
-98.399861133524595,34.130150747915309,150.967714868485928
-98.384642169364042,34.149499902872428,151.002387715503573
-98.365442961732839,34.158802634284413,150.996578409336507
-98.326864129389719,34.152719401245051,150.903685569763184
-98.301627376325669,34.136274560227235,150.802019295282662
-98.295319230728779,34.134715715322372,150.784979689866304
-98.20149117967874,34.118480654520795,150.554418128915131
-98.170535548084615,34.115869149123391,150.487403830513358
-98.107674015855565,34.035399119829378,150.10382251162082
-98.089615205127274,34.007185818032035,149.976664766669273
-98.086672112392151,34.004963969258128,149.963776010088623
-98.042528110487893,33.995161993917719,149.84810943249613
-98.020895704435731,33.995510223607781,149.808453842997551
-97.9849311474742,34.00326522618672,149.766259207390249
-97.947139233406659,33.991546278373562,149.656313714571297
-97.95480349929683,33.938155013378164,149.494146713986993
-97.979267200129769,33.891641196006127,149.386212681420147
-97.979218643747487,33.891606457255499,149.386005892418325
-97.968113856706793,33.883661746182781,149.338709598407149
-97.87879263463013,33.851951445943477,149.064986929297447
-97.867170399159946,33.851108623120361,149.040274493396282
-97.835737934893444,33.859386542856811,149.008523060940206
-97.786721539561867,33.89241535296604,149.025866311043501
-97.735127301776416,33.938104525381938,149.080366686917841
-97.701881253664993,33.973957011228997,149.136704350821674
-97.694514300694962,33.985409490894398,149.16079868376255
-97.68942725094746,33.988317395521818,149.160875298082829
-97.673176017489951,33.993080329721494,149.146135272458196
-97.657613687858699,33.991198606560459,149.110692973248661
-97.610493431522329,33.969805272464527,148.951389144174755
-97.590999818462961,33.955267261692427,148.866612084209919
-97.590229776251064,33.953595358698919,148.859621926210821
-97.59851637820266,33.919583060242658,148.762295609340072
-97.597690295245329,33.915484286166027,148.747135004960001
-97.588841940599167,33.904194983290402,148.693030199036002
-97.58244178360772,33.902112166133769,148.674097763374448
-97.562454396743306,33.899722281742442,148.628647194243968
-97.556402232397474,33.898998626696347,148.614886298775673
-97.54692610115373,33.902112569879328,148.607456324622035
-97.520570810794965,33.915354170020386,148.602026931941509
-97.502359558552911,33.921359059935682,148.587836566381156
-97.487904236995746,33.918710364025515,148.551943342201412
-97.485470584959742,33.917396021196389,148.543015038594604
-97.459467438519582,33.903352497856098,148.447607475332916
-97.452352134398339,33.893116119199618,148.400233156979084
-97.45286681053139,33.872649194600292,148.333099039271474
-97.459014671397242,33.856845960128133,148.292013559490442
-97.462883655223479,33.851280210511874,148.280733227729797
-97.464254554810395,33.843492606760861,148.257366128265858
-97.460465364853846,33.836302029997597,148.226306008175015
-97.454454150820212,33.830257417839832,148.194892076775432
-97.445589902745084,33.825494770202084,148.162397203035653
-97.427889490850461,33.821120202088835,148.114628011360765
-97.374336459949973,33.821176805284061,148.014458955265582
-97.312238123198441,33.8741817072316,148.07489397842437
-97.227916179006911,33.916361436435466,148.057756972499192
-97.212314900032652,33.917783538059837,148.033360279165208
-97.186851156723307,33.90242063607657,147.934665077365935
-97.182237977967347,33.896924978022511,147.907745493575931
-97.168020924883294,33.849034665369835,147.721519690938294
-97.168215816527578,33.842119028270936,147.698804230429232
-97.173018827539778,33.837059241218356,147.690885655581951
-97.182761952035321,33.833099340355197,147.695866137742996
-97.19607020671225,33.83291619978133,147.720117837190628
-97.201092241188533,33.829046347490397,147.716583686880767
-97.206387206693407,33.820594734217721,147.698262232355773
-97.206218896361619,33.80163373819061,147.634618865326047
-97.173582257332086,33.739274404661415,147.365043204277754
-97.164538949781004,33.731051941735146,147.320600691251457
-97.164192989741991,33.730856638980505,147.319299734197557
-97.152646611467702,33.724338431003567,147.275878314860165
-97.13891928226279,33.720394794242168,147.237002379260957
-97.122490940231174,33.718905057892009,147.201302750967443
-97.108571734197199,33.722850005578138,147.188511015847325
-97.098542647644905,33.729539764277341,147.192189601249993
-97.093802642855692,33.734944531569639,147.201443249359727
-97.04936114789048,33.819657554387348,147.401975870132446
-97.007519046003978,33.863608707046637,147.470816792920232
-96.986956045148318,33.888245640352459,147.514758571051061
-96.974259595867863,33.937419194478032,147.655101217329502
-96.946000261318218,33.95071484162581,147.646842011250556
-96.935897208128168,33.955468195994619,147.643893939442933
-96.923502994720621,33.961299511301306,147.640280682593584
-96.917688852390839,33.959518670535104,147.62354329507798
-96.908775552278755,33.951746179749748,147.581083613447845
-96.900830132764568,33.935450126365218,147.512001618742943
-96.897115455484837,33.898138131702311,147.380626506172121
-96.884396748035499,33.86974477017111,147.262160181067884
-96.867824184581934,33.854875739997873,147.181653009727597
-96.857475891378471,33.849217154538096,147.143494094721973
-96.762971674305035,33.82613543233996,146.89065317157656
-96.713804829493341,33.833362603083266,146.823571507818997
-96.708656782403679,33.837127746913197,146.826625012792647
-96.702334359151223,33.842477249959217,146.832803872413933
-96.696011998567926,33.851717244934612,146.852004480548203
-96.690662368069866,33.863388780712732,146.88113996386528
-96.686771784951659,33.874573990000897,146.911343770101666
-96.683853858237129,33.884786577317705,146.940088121220469
-96.679963251710333,33.894512855943454,146.965394771657884
-96.673640842639884,33.901321281107784,146.976434940472245
-96.660023140414111,33.90180776317861,146.952826084569097
-96.648350733553883,33.896944762475734,146.914942177943885
-96.634732929203167,33.891109172314188,146.870200607925653
-96.623546900714913,33.887705115974569,146.838094809092581
-96.616737967165875,33.882842079508848,146.809215360321105
-96.614876108098315,33.88004958542939,146.796424072235823
-96.612847090663692,33.877006380236857,146.782483323477209
-96.614344461501389,33.869379822314393,146.759734244085848
-96.617223856680383,33.855122300425727,146.717339950613678
-96.61625097014381,33.842964525110176,146.674821704626083
-96.614305471033674,33.835669873374648,146.646779798902571
-96.501645723543163,33.774318087729981,146.232281863689423
-96.449421832617674,33.782766225565716,146.164008164778352
-96.437831589028633,33.781785406532599,146.139273482374847
-96.424738272582232,33.778100746629129,146.102676752023399
-96.379847803804864,33.728386599112525,145.852456315420568
-96.370964264055814,33.718548483765943,145.802904460579157
-96.306048449103542,33.747639672995057,145.780876066535711
-96.231231011624587,33.750059377508116,145.650917404331267
-96.221892812424059,33.749129530233432,145.630559476092458
-96.20127148035462,33.75385651054421,145.608445576392114
-96.183075222444401,33.760243376592236,145.596404694952071
-96.171426161985408,33.770908944903312,145.610843954607844
-96.165471284649428,33.785999217475869,145.650661864317954
-96.158088602084504,33.815060772082823,145.734817013144493
-96.149441821729738,33.83953458282749,145.801156860776246
-96.098896976073064,33.849279633536632,145.740898289717734
-95.951303203832779,33.859188753659041,145.503052796237171
-95.847700101442726,33.842875009927397,145.258175407536328
-95.826045395847927,33.839465176310014,145.207015792839229
-95.764986340471197,33.849693316352869,145.129641802981496
-95.758520518907673,33.869031375206298,145.182907446287572
-95.6010404335468,33.93598361734238,145.120418693870306
-95.56838375389728,33.934434059527852,145.055654471740127
-95.560775561173585,33.931916275138136,145.033316089771688
-95.55050600162626,33.909688549640045,144.939806738868356
-95.550835902754145,33.903049892855329,144.918061828240752
-95.553691850587313,33.896159221396168,144.900070529431105
-95.553445750403,33.89016153759173,144.879425269551575
-95.549685584840958,33.884483875907307,144.853445206768811
-95.545706463234296,33.881851057480787,144.837319602258503
-95.447109304968293,33.870591733685309,144.619676787406206
-95.409152501573786,33.868050284721917,144.541992976330221
-95.341114170784522,33.870494906072715,144.426451073028147
-95.31183094137873,33.873224575287452,144.382424104958773
-95.288920195807648,33.875360226158854,144.347996095195413
-95.26216987805968,33.889395787660412,144.346767426468432
-95.25689584109378,33.893789616368245,144.352014739997685
-95.251276885453606,33.90376615765075,144.375466375611722
-95.249555013695939,33.914068639215884,144.4070834973827
-95.251162203074784,33.92398210457538,144.44342122413218
-95.254978398412845,33.931450673188863,144.475518512539566
-95.254261446318566,33.935388475805233,144.487486655823886
-95.232468429499292,33.962100323894497,144.537927398458123
-95.227748359371191,33.963693292904644,144.534731571562588
-95.220713211038543,33.963306390523762,144.520671792328358
-95.157334884657729,33.945767969776718,144.346708373166621
-95.1309250011806,33.938459672337018,144.274226476438344
-95.068604432840985,33.919094365470094,144.096055280417204
-95.064810303686428,33.915783579583398,144.078012867830694
-95.06363511542834,33.905362135484765,144.040702304802835
-95.040801975327355,33.862367627311237,143.85408844333142
-94.87064472544148,33.747625476525023,143.157351330853999
-94.823816568984441,33.734471673756445,143.028003805316985
-94.761946222682241,33.728810642431945,142.896989097818732
-94.747437553566627,33.704774056350317,142.789015844464302
-94.736469147825474,33.693025789695696,142.72921652533114
-94.662303157783811,33.662083212279789,142.489914745092392
-94.529715768641452,33.617759965382326,142.099575573578477
-94.525390676792298,33.61753002412204,142.090997801162302
-94.492019146668682,33.627350870656223,142.064451255835593
-94.488946129502992,33.630308749126641,142.069024221971631
-94.487210237875274,33.63963128035099,142.097744099795818
-94.479701319676238,33.622612160114564,142.026083528064191
-94.4722974408309,33.607706111205289,141.961803851649165
-94.465670195719582,33.600585555292703,141.925525007769465
-94.410661601172379,33.570033747222546,141.721973332576454
-94.357276123947742,33.544950635017436,141.540006781928241
-94.259130715717106,33.58427763176519,141.498436251655221
-94.253985665914328,33.587913496925552,141.501657186076045
-94.18313331938846,33.594986888170133,141.398808038793504
-94.086569062749902,33.577317847187722,141.165250218473375
-94.068171582527455,33.570681391067239,141.109550775028765
-94.044774846328593,33.554026512021956,141.010514598339796
-94.044752833237837,33.553198555537712,141.007632578723133
-94.04469969313611,33.544089032350335,140.976257133297622
-94.044332934783,33.494815614093305,140.806260099634528
-94.044602909768173,33.492806716372755,140.799834299832582
-94.044511592975908,33.472101801529327,140.728435955941677
-94.044311064865539,33.437603611315609,140.609290318563581
-94.044310992032862,33.432803862933845,140.592753860168159
-94.044209826160596,33.422005430205672,140.555360758677125
-94.044375185664435,33.379498658623561,140.409062929451466
-94.044191082846524,33.372953004214082,140.386142393574119
-94.044449900459085,33.360540653221825,140.343757108785212
-94.044388798539686,33.353881003645938,140.32065090816468
-94.04438872682428,33.349135252933792,140.304260374978185
-94.044388472299758,33.332283138381442,140.246039326302707
-94.044310598505291,33.273031422996645,140.040968832559884
-94.044310577257704,33.27301525609959,140.040912829339504
-94.044370423147114,33.262692798771347,140.005282166413963
-94.044324260128377,33.251917366553073,139.967881361022592
-94.044050129653982,33.243612806770145,139.938620317727327
-94.044195733053769,33.217010206663943,139.846677732653916
-94.044211545016665,33.204457868067891,139.803175059147179
-94.044194501453276,33.201577020111635,139.793151498772204
-94.044503664419125,33.145270987077787,139.598226689733565
-94.044395582733785,33.139957268734527,139.579567832872272
-94.044325517426003,33.13568549500966,139.564595865085721
-94.044187899863317,33.094524670766823,139.421204221434891
-94.044353705766227,33.081283368928908,139.375416902825236
-94.044280807088967,33.021020557855913,139.16531883366406
-94.044403865292693,32.957396927416411,138.943462261930108
-94.044382602856828,32.939708865668074,138.881610427983105
-94.04440719085143,32.911828344747597,138.784157318994403
-94.044200022404837,32.900718936659096,138.744912378489971
-94.044173931158397,32.894579262917539,138.723377397283912
-94.044200476600778,32.882897443264717,138.682530004531145
-94.044200757361267,32.882773889569052,138.682097904384136
-94.044339752540324,32.882254915672362,138.680531427264214
-94.044099615386529,32.873295394119772,138.648723172023892
-94.044339530179002,32.799289326542201,138.389681448228657
-94.044060370101903,32.788786888437613,138.35230921395123
-94.044142346854954,32.787090977851605,138.346502726897597
-94.044251279749673,32.782372227907992,138.330129936337471
-94.04434022729167,32.778677423684435,138.317314975894988
-94.04426009537994,32.769805896907322,138.286009235307574
-94.044459001017799,32.694849889881432,138.022764952853322
-94.044458994829753,32.694848889972953,138.022761421278119
-94.044224442365348,32.656947915087095,137.888828589580953
-94.044091269464943,32.645287539123537,137.847483572550118
-94.044135224245096,32.6421267074764,137.83641832601279
-94.044236959627312,32.623837683425052,137.772097192704678
-94.044239904964599,32.620082884028776,137.758855142630637
-94.044229786487193,32.611965317948545,137.73019215837121
-94.044393122269128,32.566086769576245,137.568467349745333
-94.044452054315244,32.56132802358097,137.551756073720753
-94.044390387073918,32.515441480823732,137.389356629922986
-94.044194260351887,32.506973936467404,137.359030402265489
-94.044220082802752,32.494681594849133,137.315554962493479
-94.044397995334862,32.488390930137456,137.293598493561149
-94.044380962257677,32.486130051494925,137.285559626296163
-94.044263901415619,32.482091269201518,137.271040936931968
-94.044303869566548,32.47983438976911,137.263118018396199
-94.044210793910025,32.474736664030488,137.244888045825064
-94.044183770821306,32.473178747839,137.239318823441863
-94.044211757474827,32.472216799124325,137.235960860736668
-94.04421631678288,32.441723434607241,137.127866447903216
-94.044294255055206,32.43733966901673,137.112458827905357
-94.044206750497892,32.402493540489729,136.988633120432496
-94.044230740304158,32.401752580032102,136.986045622266829
-94.044208629819195,32.394117990295506,136.958893422968686
-94.044070354067827,32.375168009789348,136.891321043483913
-94.044046212922808,32.365395535221495,136.85654507111758
-94.044038865359312,32.2715375852042,136.522449256852269
-94.044037864250541,32.271461589307705,136.522176569327712
-94.043967126568873,32.219990363909439,136.338450856506824
-94.043925337277869,32.19785051628093,136.259317773394287
-94.043870393407701,32.168741129989009,136.155196377076209
-94.043843391891215,32.168673133938128,136.154904210008681
-94.043895268595065,32.159944604654967,136.123790145851672
-94.043984983703055,32.139804691430776,136.051913933828473
-94.043640720137574,32.121763669735117,135.986720338463783
-94.044002820533734,32.057865121600628,135.758418224751949
-94.044022017943135,32.001121194183703,135.554772362112999
-94.01693119541298,31.981713523839517,135.435698131099343
-93.976676588632728,31.925520983370358,135.160209274850786
-93.933433291381206,31.895535052718166,134.97343354485929
-93.921587980900796,31.890514446222443,134.933771955780685
-93.890489904562983,31.85868449184305,134.762330158613622
-93.879521509276259,31.846142495067948,134.697082833386958
-93.841324122173006,31.802465047486649,134.469715308398008
-93.813770375941289,31.717119971137755,134.110462443903089
-93.818351864849632,31.67357029744959,133.960765623487532
-93.827582266142471,31.616782301497388,133.77121159248054
