POINT_X         POINT_Y        POINT_Z
-88.17707071890 29.55817481430 0
-88.16678567170 29.55743262130 0
-88.15650080850 29.55668945420 0
-88.14621612940 29.55594531280 0
-88.13593163470 29.55520019720 0
-88.12564732460 29.55445410750 0
-88.11536319940 29.55370704360 0
-88.10507925920 29.55295900570 0
-88.09479550440 29.55220999360 0
-88.08451193510 29.55146000750 0
-88.07422855170 29.55070904730 0
-88.06394535430 29.54995711310 0
-88.03309688060 29.54769546660 0
-88.02281442970 29.54693963650 0
-87.93028082420 29.54009334190 0
-87.63222217060 29.51749661490 0
-87.62194719530 29.51670281790 0
-87.61167241650 29.51590804790 0
-87.60139783420 29.51511230480 0
-87.59112344880 29.51431558870 0
-87.58084926050 29.51351789950 0
-87.57057526940 29.51271923740 0
-87.56030147600 29.51191960240 0
-87.55002788030 29.51111899440 0
