AL, 07, 2019090312,   , BEST,   0, 234N,  947W,  35, 1004, TS,  34, NEQ,    0,    0,   90,   90, 1011,  170,  60,  40,   0,   L,   0,    ,   0,   0,      SEVEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 015, DISSIPATED, al072019 to al932019, TRANSITIONED, alB32019 to al072019, 
AL, 07, 2019090318,   , BEST,   0, 232N,  954W,  40, 1002, TS,  34, NEQ,    0,    0,   90,   90, 1011,  170,  90,  45,   0,   L,   0,    ,   0,   0,      SEVEN, M,  0,    ,    0,    0,    0,    0, genesis-num, 015, 
AL, 07, 2019090400,   , BEST,   0, 231N,  961W,  45, 1000, TS,  34, NEQ,    0,    0,   60,   90, 1011,  170,  90,  55,   0,   L,   0,    ,   0,   0,    FERNAND, M, 12, NEQ,    0,    0,   90,   90, genesis-num, 015, 
