961
1,  -72.0000 , 40.0000
2,  -71.9000 , 40.0000
3,  -71.8000 , 40.0000
4,  -71.7000 , 40.0000
5,  -71.6000 , 40.0000
6,  -71.5000 , 40.0000
7,  -71.4000 , 40.0000
8,  -71.3000 , 40.0000
9,  -71.2000 , 40.0000
10,  -71.1000 , 40.0000
11,  -71.0000 , 40.0000
12,  -70.9000 , 40.0000
13,  -70.8000 , 40.0000
14,  -70.7000 , 40.0000
15,  -70.6000 , 40.0000
16,  -70.5000 , 40.0000
17,  -70.4000 , 40.0000
18,  -70.3000 , 40.0000
19,  -70.2000 , 40.0000
20,  -70.1000 , 40.0000
21,  -70.0000 , 40.0000
22,  -69.9000 , 40.0000
23,  -69.8000 , 40.0000
24,  -69.7000 , 40.0000
25,  -69.6000 , 40.0000
26,  -69.5000 , 40.0000
27,  -69.4000 , 40.0000
28,  -69.3000 , 40.0000
29,  -69.2000 , 40.0000
30,  -69.1000 , 40.0000
31,  -69.0000 , 40.0000
32,  -72.0000 , 40.1000
33,  -71.9000 , 40.1000
34,  -71.8000 , 40.1000
35,  -71.7000 , 40.1000
36,  -71.6000 , 40.1000
37,  -71.5000 , 40.1000
38,  -71.4000 , 40.1000
39,  -71.3000 , 40.1000
40,  -71.2000 , 40.1000
41,  -71.1000 , 40.1000
42,  -71.0000 , 40.1000
43,  -70.9000 , 40.1000
44,  -70.8000 , 40.1000
45,  -70.7000 , 40.1000
46,  -70.6000 , 40.1000
47,  -70.5000 , 40.1000
48,  -70.4000 , 40.1000
49,  -70.3000 , 40.1000
50,  -70.2000 , 40.1000
51,  -70.1000 , 40.1000
52,  -70.0000 , 40.1000
53,  -69.9000 , 40.1000
54,  -69.8000 , 40.1000
55,  -69.7000 , 40.1000
56,  -69.6000 , 40.1000
57,  -69.5000 , 40.1000
58,  -69.4000 , 40.1000
59,  -69.3000 , 40.1000
60,  -69.2000 , 40.1000
61,  -69.1000 , 40.1000
62,  -69.0000 , 40.1000
63,  -72.0000 , 40.2000
64,  -71.9000 , 40.2000
65,  -71.8000 , 40.2000
66,  -71.7000 , 40.2000
67,  -71.6000 , 40.2000
68,  -71.5000 , 40.2000
69,  -71.4000 , 40.2000
70,  -71.3000 , 40.2000
71,  -71.2000 , 40.2000
72,  -71.1000 , 40.2000
73,  -71.0000 , 40.2000
74,  -70.9000 , 40.2000
75,  -70.8000 , 40.2000
76,  -70.7000 , 40.2000
77,  -70.6000 , 40.2000
78,  -70.5000 , 40.2000
79,  -70.4000 , 40.2000
80,  -70.3000 , 40.2000
81,  -70.2000 , 40.2000
82,  -70.1000 , 40.2000
83,  -70.0000 , 40.2000
84,  -69.9000 , 40.2000
85,  -69.8000 , 40.2000
86,  -69.7000 , 40.2000
87,  -69.6000 , 40.2000
88,  -69.5000 , 40.2000
89,  -69.4000 , 40.2000
90,  -69.3000 , 40.2000
91,  -69.2000 , 40.2000
92,  -69.1000 , 40.2000
93,  -69.0000 , 40.2000
94,  -72.0000 , 40.3000
95,  -71.9000 , 40.3000
96,  -71.8000 , 40.3000
97,  -71.7000 , 40.3000
98,  -71.6000 , 40.3000
99,  -71.5000 , 40.3000
100,  -71.4000 , 40.3000
101,  -71.3000 , 40.3000
102,  -71.2000 , 40.3000
103,  -71.1000 , 40.3000
104,  -71.0000 , 40.3000
105,  -70.9000 , 40.3000
106,  -70.8000 , 40.3000
107,  -70.7000 , 40.3000
108,  -70.6000 , 40.3000
109,  -70.5000 , 40.3000
110,  -70.4000 , 40.3000
111,  -70.3000 , 40.3000
112,  -70.2000 , 40.3000
113,  -70.1000 , 40.3000
114,  -70.0000 , 40.3000
115,  -69.9000 , 40.3000
116,  -69.8000 , 40.3000
117,  -69.7000 , 40.3000
118,  -69.6000 , 40.3000
119,  -69.5000 , 40.3000
120,  -69.4000 , 40.3000
121,  -69.3000 , 40.3000
122,  -69.2000 , 40.3000
123,  -69.1000 , 40.3000
124,  -69.0000 , 40.3000
125,  -72.0000 , 40.4000
126,  -71.9000 , 40.4000
127,  -71.8000 , 40.4000
128,  -71.7000 , 40.4000
129,  -71.6000 , 40.4000
130,  -71.5000 , 40.4000
131,  -71.4000 , 40.4000
132,  -71.3000 , 40.4000
133,  -71.2000 , 40.4000
134,  -71.1000 , 40.4000
135,  -71.0000 , 40.4000
136,  -70.9000 , 40.4000
137,  -70.8000 , 40.4000
138,  -70.7000 , 40.4000
139,  -70.6000 , 40.4000
140,  -70.5000 , 40.4000
141,  -70.4000 , 40.4000
142,  -70.3000 , 40.4000
143,  -70.2000 , 40.4000
144,  -70.1000 , 40.4000
145,  -70.0000 , 40.4000
146,  -69.9000 , 40.4000
147,  -69.8000 , 40.4000
148,  -69.7000 , 40.4000
149,  -69.6000 , 40.4000
150,  -69.5000 , 40.4000
151,  -69.4000 , 40.4000
152,  -69.3000 , 40.4000
153,  -69.2000 , 40.4000
154,  -69.1000 , 40.4000
155,  -69.0000 , 40.4000
156,  -72.0000 , 40.5000
157,  -71.9000 , 40.5000
158,  -71.8000 , 40.5000
159,  -71.7000 , 40.5000
160,  -71.6000 , 40.5000
161,  -71.5000 , 40.5000
162,  -71.4000 , 40.5000
163,  -71.3000 , 40.5000
164,  -71.2000 , 40.5000
165,  -71.1000 , 40.5000
166,  -71.0000 , 40.5000
167,  -70.9000 , 40.5000
168,  -70.8000 , 40.5000
169,  -70.7000 , 40.5000
170,  -70.6000 , 40.5000
171,  -70.5000 , 40.5000
172,  -70.4000 , 40.5000
173,  -70.3000 , 40.5000
174,  -70.2000 , 40.5000
175,  -70.1000 , 40.5000
176,  -70.0000 , 40.5000
177,  -69.9000 , 40.5000
178,  -69.8000 , 40.5000
179,  -69.7000 , 40.5000
180,  -69.6000 , 40.5000
181,  -69.5000 , 40.5000
182,  -69.4000 , 40.5000
183,  -69.3000 , 40.5000
184,  -69.2000 , 40.5000
185,  -69.1000 , 40.5000
186,  -69.0000 , 40.5000
187,  -72.0000 , 40.6000
188,  -71.9000 , 40.6000
189,  -71.8000 , 40.6000
190,  -71.7000 , 40.6000
191,  -71.6000 , 40.6000
192,  -71.5000 , 40.6000
193,  -71.4000 , 40.6000
194,  -71.3000 , 40.6000
195,  -71.2000 , 40.6000
196,  -71.1000 , 40.6000
197,  -71.0000 , 40.6000
198,  -70.9000 , 40.6000
199,  -70.8000 , 40.6000
200,  -70.7000 , 40.6000
201,  -70.6000 , 40.6000
202,  -70.5000 , 40.6000
203,  -70.4000 , 40.6000
204,  -70.3000 , 40.6000
205,  -70.2000 , 40.6000
206,  -70.1000 , 40.6000
207,  -70.0000 , 40.6000
208,  -69.9000 , 40.6000
209,  -69.8000 , 40.6000
210,  -69.7000 , 40.6000
211,  -69.6000 , 40.6000
212,  -69.5000 , 40.6000
213,  -69.4000 , 40.6000
214,  -69.3000 , 40.6000
215,  -69.2000 , 40.6000
216,  -69.1000 , 40.6000
217,  -69.0000 , 40.6000
218,  -72.0000 , 40.7000
219,  -71.9000 , 40.7000
220,  -71.8000 , 40.7000
221,  -71.7000 , 40.7000
222,  -71.6000 , 40.7000
223,  -71.5000 , 40.7000
224,  -71.4000 , 40.7000
225,  -71.3000 , 40.7000
226,  -71.2000 , 40.7000
227,  -71.1000 , 40.7000
228,  -71.0000 , 40.7000
229,  -70.9000 , 40.7000
230,  -70.8000 , 40.7000
231,  -70.7000 , 40.7000
232,  -70.6000 , 40.7000
233,  -70.5000 , 40.7000
234,  -70.4000 , 40.7000
235,  -70.3000 , 40.7000
236,  -70.2000 , 40.7000
237,  -70.1000 , 40.7000
238,  -70.0000 , 40.7000
239,  -69.9000 , 40.7000
240,  -69.8000 , 40.7000
241,  -69.7000 , 40.7000
242,  -69.6000 , 40.7000
243,  -69.5000 , 40.7000
244,  -69.4000 , 40.7000
245,  -69.3000 , 40.7000
246,  -69.2000 , 40.7000
247,  -69.1000 , 40.7000
248,  -69.0000 , 40.7000
249,  -72.0000 , 40.8000
250,  -71.9000 , 40.8000
251,  -71.8000 , 40.8000
252,  -71.7000 , 40.8000
253,  -71.6000 , 40.8000
254,  -71.5000 , 40.8000
255,  -71.4000 , 40.8000
256,  -71.3000 , 40.8000
257,  -71.2000 , 40.8000
258,  -71.1000 , 40.8000
259,  -71.0000 , 40.8000
260,  -70.9000 , 40.8000
261,  -70.8000 , 40.8000
262,  -70.7000 , 40.8000
263,  -70.6000 , 40.8000
264,  -70.5000 , 40.8000
265,  -70.4000 , 40.8000
266,  -70.3000 , 40.8000
267,  -70.2000 , 40.8000
268,  -70.1000 , 40.8000
269,  -70.0000 , 40.8000
270,  -69.9000 , 40.8000
271,  -69.8000 , 40.8000
272,  -69.7000 , 40.8000
273,  -69.6000 , 40.8000
274,  -69.5000 , 40.8000
275,  -69.4000 , 40.8000
276,  -69.3000 , 40.8000
277,  -69.2000 , 40.8000
278,  -69.1000 , 40.8000
279,  -69.0000 , 40.8000
280,  -72.0000 , 40.9000
281,  -71.9000 , 40.9000
282,  -71.8000 , 40.9000
283,  -71.7000 , 40.9000
284,  -71.6000 , 40.9000
285,  -71.5000 , 40.9000
286,  -71.4000 , 40.9000
287,  -71.3000 , 40.9000
288,  -71.2000 , 40.9000
289,  -71.1000 , 40.9000
290,  -71.0000 , 40.9000
291,  -70.9000 , 40.9000
292,  -70.8000 , 40.9000
293,  -70.7000 , 40.9000
294,  -70.6000 , 40.9000
